ParentLocation,Location,Year,Sex,Cause,CauseCode,Average Estimated Number of Deaths,Lower Estimated Number of Death,Higher Estimated Number of Death,Date,Time
Americas,Saint Lucia,2019,Female,Lower respiratory infections,ENVCAUSE039,2.0,0.2,5.6,25/08/2022,16:00:00
Americas,Saint Lucia,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,2.2,0.2,7.5,25/08/2022,16:00:00
Americas,Saint Lucia,2019,Female,Ischaemic heart disease,ENVCAUSE113,2.4,0.2,6.9,25/08/2022,16:00:00
Americas,Saint Lucia,2019,Male,Lower respiratory infections,ENVCAUSE039,2.7,0.2,7.5,25/08/2022,16:00:00
Americas,Saint Lucia,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,3.0,0.2,10.1,25/08/2022,16:00:00
Americas,Saint Lucia,2019,Female,Stroke,ENVCAUSE114,3.1,0.2,9.4,25/08/2022,16:00:00
Americas,Saint Lucia,2019,Male,Stroke,ENVCAUSE114,3.2,0.2,10.0,25/08/2022,16:00:00
Americas,Saint Lucia,2019,Male,Ischaemic heart disease,ENVCAUSE113,3.5,0.3,9.9,25/08/2022,16:00:00
Americas,Saint Lucia,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,4.6,0.4,13.0,25/08/2022,16:00:00
Americas,Saint Lucia,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,5.9,0.5,16.8,25/08/2022,16:00:00
Americas,Saint Lucia,2019,Both sexes,Stroke,ENVCAUSE114,6.3,0.4,19.4,25/08/2022,16:00:00
South-East Asia,Sri Lanka,2019,Female,Lower respiratory infections,ENVCAUSE039,1083.0,775.1,1328.0,25/08/2022,16:00:00
South-East Asia,Sri Lanka,2019,Male,Lower respiratory infections,ENVCAUSE039,1320.0,925.8,1639.0,25/08/2022,16:00:00
South-East Asia,Sri Lanka,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,1727.0,1096.0,2898.0,25/08/2022,16:00:00
South-East Asia,Sri Lanka,2019,Both sexes,Stroke,ENVCAUSE114,1903.0,1102.0,3077.0,25/08/2022,16:00:00
South-East Asia,Sri Lanka,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,2242.0,1325.0,3950.0,25/08/2022,16:00:00
South-East Asia,Sri Lanka,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,227.8,178.2,274.8,25/08/2022,16:00:00
South-East Asia,Sri Lanka,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,2403.0,1702.0,2962.0,25/08/2022,16:00:00
South-East Asia,Sri Lanka,2019,Female,Ischaemic heart disease,ENVCAUSE113,3837.0,2758.0,4926.0,25/08/2022,16:00:00
South-East Asia,Sri Lanka,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,3969.0,2426.0,6843.0,25/08/2022,16:00:00
South-East Asia,Sri Lanka,2019,Male,Ischaemic heart disease,ENVCAUSE113,4499.0,3166.0,5869.0,25/08/2022,16:00:00
South-East Asia,Sri Lanka,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,529.6,396.8,662.2,25/08/2022,16:00:00
South-East Asia,Sri Lanka,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,757.5,574.3,937.2,25/08/2022,16:00:00
South-East Asia,Sri Lanka,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,8336.0,5904.0,10792.0,25/08/2022,16:00:00
South-East Asia,Sri Lanka,2019,Male,Stroke,ENVCAUSE114,943.1,535.7,1542.0,25/08/2022,16:00:00
South-East Asia,Sri Lanka,2019,Female,Stroke,ENVCAUSE114,960.1,564.8,1526.0,25/08/2022,16:00:00
Africa,Lesotho,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,1391.0,955.7,1726.0,25/08/2022,16:00:00
Africa,Lesotho,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,14.3,10.6,17.7,25/08/2022,16:00:00
Africa,Lesotho,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,21.7,16.3,26.5,25/08/2022,16:00:00
Africa,Lesotho,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,218.5,135.9,364.7,25/08/2022,16:00:00
Africa,Lesotho,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,231.3,135.0,404.4,25/08/2022,16:00:00
Africa,Lesotho,2019,Male,Stroke,ENVCAUSE114,304.7,165.8,505.9,25/08/2022,16:00:00
Africa,Lesotho,2019,Male,Ischaemic heart disease,ENVCAUSE113,309.3,217.2,416.3,25/08/2022,16:00:00
Africa,Lesotho,2019,Female,Ischaemic heart disease,ENVCAUSE113,315.3,227.2,418.8,25/08/2022,16:00:00
Africa,Lesotho,2019,Female,Stroke,ENVCAUSE114,436.8,245.6,696.7,25/08/2022,16:00:00
Africa,Lesotho,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,449.8,270.4,768.0,25/08/2022,16:00:00
Africa,Lesotho,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,624.6,444.4,834.6,25/08/2022,16:00:00
Africa,Lesotho,2019,Female,Lower respiratory infections,ENVCAUSE039,652.7,452.9,803.2,25/08/2022,16:00:00
Africa,Lesotho,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,7.4,5.7,8.9,25/08/2022,16:00:00
Africa,Lesotho,2019,Male,Lower respiratory infections,ENVCAUSE039,738.7,503.4,923.8,25/08/2022,16:00:00
Africa,Lesotho,2019,Both sexes,Stroke,ENVCAUSE114,741.5,409.5,1202.0,25/08/2022,16:00:00
Europe,Lithuania,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Lithuania,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Lithuania,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Lithuania,2019,Both sexes,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Lithuania,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Lithuania,2019,Female,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Lithuania,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Lithuania,2019,Female,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Lithuania,2019,Female,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Lithuania,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Lithuania,2019,Male,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Lithuania,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Lithuania,2019,Male,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Lithuania,2019,Male,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Lithuania,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Luxembourg,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Luxembourg,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Luxembourg,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Luxembourg,2019,Both sexes,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Luxembourg,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Luxembourg,2019,Female,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Luxembourg,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Luxembourg,2019,Female,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Luxembourg,2019,Female,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Luxembourg,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Luxembourg,2019,Male,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Luxembourg,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Luxembourg,2019,Male,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Luxembourg,2019,Male,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Luxembourg,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Latvia,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Latvia,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Latvia,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Latvia,2019,Both sexes,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Latvia,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Latvia,2019,Female,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Latvia,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Latvia,2019,Female,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Latvia,2019,Female,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Latvia,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Latvia,2019,Male,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Latvia,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Latvia,2019,Male,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Latvia,2019,Male,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Latvia,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Eastern Mediterranean,Morocco,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,113.3,0.0,476.6,25/08/2022,16:00:00
Eastern Mediterranean,Morocco,2019,Male,Lower respiratory infections,ENVCAUSE039,130.2,0.0,459.2,25/08/2022,16:00:00
Eastern Mediterranean,Morocco,2019,Female,Lower respiratory infections,ENVCAUSE039,141.1,0.0,492.8,25/08/2022,16:00:00
Eastern Mediterranean,Morocco,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,1620.0,0.0,6728.0,25/08/2022,16:00:00
Eastern Mediterranean,Morocco,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,177.7,0.0,692.8,25/08/2022,16:00:00
Eastern Mediterranean,Morocco,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,200.3,0.0,780.1,25/08/2022,16:00:00
Eastern Mediterranean,Morocco,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,208.4,0.0,865.0,25/08/2022,16:00:00
Eastern Mediterranean,Morocco,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,22.6,0.0,87.1,25/08/2022,16:00:00
Eastern Mediterranean,Morocco,2019,Male,Stroke,ENVCAUSE114,235.1,0.0,996.6,25/08/2022,16:00:00
Eastern Mediterranean,Morocco,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,271.3,0.0,950.1,25/08/2022,16:00:00
Eastern Mediterranean,Morocco,2019,Female,Stroke,ENVCAUSE114,343.3,0.0,1416.0,25/08/2022,16:00:00
Eastern Mediterranean,Morocco,2019,Both sexes,Stroke,ENVCAUSE114,578.4,0.0,2391.0,25/08/2022,16:00:00
Eastern Mediterranean,Morocco,2019,Male,Ischaemic heart disease,ENVCAUSE113,784.2,0.0,3273.0,25/08/2022,16:00:00
Eastern Mediterranean,Morocco,2019,Female,Ischaemic heart disease,ENVCAUSE113,835.9,0.0,3455.0,25/08/2022,16:00:00
Eastern Mediterranean,Morocco,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,95.0,0.0,389.5,25/08/2022,16:00:00
Europe,Republic of Moldova,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,13.7,0.0,54.7,25/08/2022,16:00:00
Europe,Republic of Moldova,2019,Female,Lower respiratory infections,ENVCAUSE039,15.6,0.0,49.0,25/08/2022,16:00:00
Europe,Republic of Moldova,2019,Both sexes,Stroke,ENVCAUSE114,154.2,0.0,588.9,25/08/2022,16:00:00
Europe,Republic of Moldova,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,18.2,0.0,73.9,25/08/2022,16:00:00
Europe,Republic of Moldova,2019,Male,Ischaemic heart disease,ENVCAUSE113,192.9,0.0,655.4,25/08/2022,16:00:00
Europe,Republic of Moldova,2019,Female,Ischaemic heart disease,ENVCAUSE113,255.7,0.0,854.7,25/08/2022,16:00:00
Europe,Republic of Moldova,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,31.9,0.0,127.4,25/08/2022,16:00:00
Europe,Republic of Moldova,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,32.3,0.0,112.3,25/08/2022,16:00:00
Europe,Republic of Moldova,2019,Male,Lower respiratory infections,ENVCAUSE039,39.6,0.0,124.9,25/08/2022,16:00:00
Europe,Republic of Moldova,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,41.8,0.0,144.4,25/08/2022,16:00:00
Europe,Republic of Moldova,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,448.7,0.0,1509.0,25/08/2022,16:00:00
Europe,Republic of Moldova,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,55.2,0.0,173.8,25/08/2022,16:00:00
Europe,Republic of Moldova,2019,Male,Stroke,ENVCAUSE114,63.1,0.0,239.9,25/08/2022,16:00:00
Europe,Republic of Moldova,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,9.5,0.0,32.4,25/08/2022,16:00:00
Europe,Republic of Moldova,2019,Female,Stroke,ENVCAUSE114,91.1,0.0,340.1,25/08/2022,16:00:00
Africa,Madagascar,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,1200.0,807.3,1840.0,25/08/2022,16:00:00
Africa,Madagascar,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,2041.0,1414.0,3073.0,25/08/2022,16:00:00
Africa,Madagascar,2019,Female,Ischaemic heart disease,ENVCAUSE113,2104.0,1750.0,2521.0,25/08/2022,16:00:00
Africa,Madagascar,2019,Male,Stroke,ENVCAUSE114,2819.0,1787.0,4229.0,25/08/2022,16:00:00
Africa,Madagascar,2019,Male,Ischaemic heart disease,ENVCAUSE113,2934.0,2400.0,3556.0,25/08/2022,16:00:00
Africa,Madagascar,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,35.0,30.4,38.7,25/08/2022,16:00:00
Africa,Madagascar,2019,Male,Lower respiratory infections,ENVCAUSE039,3656.0,2898.0,4237.0,25/08/2022,16:00:00
Africa,Madagascar,2019,Female,Stroke,ENVCAUSE114,3668.0,2403.0,5325.0,25/08/2022,16:00:00
Africa,Madagascar,2019,Female,Lower respiratory infections,ENVCAUSE039,4042.0,3242.0,4632.0,25/08/2022,16:00:00
Africa,Madagascar,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,46.3,38.8,52.7,25/08/2022,16:00:00
Africa,Madagascar,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,5037.0,4151.0,6077.0,25/08/2022,16:00:00
Africa,Madagascar,2019,Both sexes,Stroke,ENVCAUSE114,6487.0,4192.0,9567.0,25/08/2022,16:00:00
Africa,Madagascar,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,7698.0,6126.0,8871.0,25/08/2022,16:00:00
Africa,Madagascar,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,81.3,69.1,91.3,25/08/2022,16:00:00
Africa,Madagascar,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,841.4,604.6,1231.0,25/08/2022,16:00:00
South-East Asia,Maldives,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.2,0.0,1.0,25/08/2022,16:00:00
South-East Asia,Maldives,2019,Male,Lower respiratory infections,ENVCAUSE039,0.4,0.0,1.9,25/08/2022,16:00:00
South-East Asia,Maldives,2019,Female,Lower respiratory infections,ENVCAUSE039,0.4,0.0,2.0,25/08/2022,16:00:00
South-East Asia,Maldives,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.5,0.0,2.5,25/08/2022,16:00:00
South-East Asia,Maldives,2019,Female,Stroke,ENVCAUSE114,0.6,0.0,3.3,25/08/2022,16:00:00
South-East Asia,Maldives,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.7,0.0,3.4,25/08/2022,16:00:00
South-East Asia,Maldives,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,0.8,0.0,3.8,25/08/2022,16:00:00
South-East Asia,Maldives,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,0.8,0.0,4.7,25/08/2022,16:00:00
South-East Asia,Maldives,2019,Male,Stroke,ENVCAUSE114,0.9,0.0,5.0,25/08/2022,16:00:00
South-East Asia,Maldives,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,1.1,0.0,5.6,25/08/2022,16:00:00
South-East Asia,Maldives,2019,Female,Ischaemic heart disease,ENVCAUSE113,1.3,0.0,6.2,25/08/2022,16:00:00
South-East Asia,Maldives,2019,Both sexes,Stroke,ENVCAUSE114,1.5,0.0,8.3,25/08/2022,16:00:00
South-East Asia,Maldives,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,1.9,0.0,10.2,25/08/2022,16:00:00
South-East Asia,Maldives,2019,Male,Ischaemic heart disease,ENVCAUSE113,2.1,0.0,10.3,25/08/2022,16:00:00
South-East Asia,Maldives,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,3.4,0.0,16.4,25/08/2022,16:00:00
Americas,Mexico,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,10194.0,5537.0,16255.0,25/08/2022,16:00:00
Americas,Mexico,2019,Male,Stroke,ENVCAUSE114,1374.0,583.3,2800.0,25/08/2022,16:00:00
Americas,Mexico,2019,Female,Stroke,ENVCAUSE114,1629.0,699.6,3291.0,25/08/2022,16:00:00
Americas,Mexico,2019,Female,Lower respiratory infections,ENVCAUSE039,1755.0,948.7,2703.0,25/08/2022,16:00:00
Americas,Mexico,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,1757.0,681.4,4050.0,25/08/2022,16:00:00
Americas,Mexico,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,1990.0,824.6,4722.0,25/08/2022,16:00:00
Americas,Mexico,2019,Male,Lower respiratory infections,ENVCAUSE039,2032.0,1101.0,3167.0,25/08/2022,16:00:00
Americas,Mexico,2019,Both sexes,Stroke,ENVCAUSE114,3003.0,1278.0,6077.0,25/08/2022,16:00:00
Americas,Mexico,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,3747.0,1494.0,8686.0,25/08/2022,16:00:00
Americas,Mexico,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,3787.0,2044.0,5865.0,25/08/2022,16:00:00
Americas,Mexico,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,398.9,215.2,611.1,25/08/2022,16:00:00
Americas,Mexico,2019,Female,Ischaemic heart disease,ENVCAUSE113,4812.0,2644.0,7609.0,25/08/2022,16:00:00
Americas,Mexico,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,509.9,264.9,809.4,25/08/2022,16:00:00
Americas,Mexico,2019,Male,Ischaemic heart disease,ENVCAUSE113,5381.0,2896.0,8646.0,25/08/2022,16:00:00
Americas,Mexico,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,908.8,480.6,1421.0,25/08/2022,16:00:00
Europe,The former Yugoslav Republic of Macedonia,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,113.7,4.0,274.4,25/08/2022,16:00:00
Europe,The former Yugoslav Republic of Macedonia,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,120.5,4.1,327.7,25/08/2022,16:00:00
Europe,The former Yugoslav Republic of Macedonia,2019,Female,Lower respiratory infections,ENVCAUSE039,14.6,0.6,33.4,25/08/2022,16:00:00
Europe,The former Yugoslav Republic of Macedonia,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,145.3,5.1,347.7,25/08/2022,16:00:00
Europe,The former Yugoslav Republic of Macedonia,2019,Male,Lower respiratory infections,ENVCAUSE039,15.3,0.6,36.1,25/08/2022,16:00:00
Europe,The former Yugoslav Republic of Macedonia,2019,Male,Stroke,ENVCAUSE114,237.4,7.7,636.1,25/08/2022,16:00:00
Europe,The former Yugoslav Republic of Macedonia,2019,Female,Ischaemic heart disease,ENVCAUSE113,249.4,8.4,626.2,25/08/2022,16:00:00
Europe,The former Yugoslav Republic of Macedonia,2019,Male,Ischaemic heart disease,ENVCAUSE113,273.0,9.0,694.8,25/08/2022,16:00:00
Europe,The former Yugoslav Republic of Macedonia,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,29.9,1.2,69.3,25/08/2022,16:00:00
Europe,The former Yugoslav Republic of Macedonia,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,31.6,1.2,73.7,25/08/2022,16:00:00
Europe,The former Yugoslav Republic of Macedonia,2019,Female,Stroke,ENVCAUSE114,314.2,10.8,839.6,25/08/2022,16:00:00
Europe,The former Yugoslav Republic of Macedonia,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,50.3,1.8,134.2,25/08/2022,16:00:00
Europe,The former Yugoslav Republic of Macedonia,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,522.4,17.5,1321.0,25/08/2022,16:00:00
Europe,The former Yugoslav Republic of Macedonia,2019,Both sexes,Stroke,ENVCAUSE114,551.7,18.6,1464.0,25/08/2022,16:00:00
Europe,The former Yugoslav Republic of Macedonia,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,70.2,2.4,190.9,25/08/2022,16:00:00
Africa,Mali,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,1026.0,705.6,1549.0,25/08/2022,16:00:00
Africa,Mali,2019,Female,Stroke,ENVCAUSE114,1292.0,846.1,1869.0,25/08/2022,16:00:00
Africa,Mali,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,137.7,116.8,155.3,25/08/2022,16:00:00
Africa,Mali,2019,Female,Ischaemic heart disease,ENVCAUSE113,1442.0,1194.0,1728.0,25/08/2022,16:00:00
Africa,Mali,2019,Both sexes,Stroke,ENVCAUSE114,2126.0,1376.0,3118.0,25/08/2022,16:00:00
Africa,Mali,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,2425.0,1993.0,2920.0,25/08/2022,16:00:00
Africa,Mali,2019,Female,Lower respiratory infections,ENVCAUSE039,2900.0,2322.0,3333.0,25/08/2022,16:00:00
Africa,Mali,2019,Male,Lower respiratory infections,ENVCAUSE039,3244.0,2582.0,3735.0,25/08/2022,16:00:00
Africa,Mali,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,42.4,37.1,46.9,25/08/2022,16:00:00
Africa,Mali,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,449.7,321.1,659.2,25/08/2022,16:00:00
Africa,Mali,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,576.3,384.8,886.2,25/08/2022,16:00:00
Africa,Mali,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,6144.0,4899.0,7066.0,25/08/2022,16:00:00
Africa,Mali,2019,Male,Stroke,ENVCAUSE114,834.6,529.9,1249.0,25/08/2022,16:00:00
Africa,Mali,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,95.3,79.9,108.3,25/08/2022,16:00:00
Africa,Mali,2019,Male,Ischaemic heart disease,ENVCAUSE113,983.1,798.8,1191.0,25/08/2022,16:00:00
Europe,Malta,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Malta,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Malta,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Malta,2019,Both sexes,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Malta,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Malta,2019,Female,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Malta,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Malta,2019,Female,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Malta,2019,Female,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Malta,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Malta,2019,Male,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
